type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
8.147650957107544e-5, 2.768160030245781e-5, 4.852935671806335e-8, 0.00032508373260498047, 0.00010519474744796753, 2.5704503059387207e-7
0.00012282729148864745, 6.185219809412956e-5, 4.5138224959373475e-7, 0.0004899501800537109, 0.00026482343673706055, 1.9297003746032715e-6
0.00012995815277099608, 2.819766104221344e-5, 7.879734039306641e-8, 0.0005975961685180664, 0.00011493265628814697, 3.762543201446533e-7
0.0005652053952217102, 6.499622762203217e-5, 2.919752150774002e-6, 0.0028290152549743652, 0.00025738775730133057, 1.325458288192749e-5
0.00010226738452911377, 8.014753460884094e-6, 1.3407692313194275e-7, 0.0003598928451538086, 3.486126661300659e-5, 5.662441253662109e-7
0.0001762164831161499, 4.080235958099365e-5, 4.3005496263504026e-7, 0.0007488727569580078, 0.00016812235116958618, 2.0563602447509766e-6
8.52852463722229e-5, 2.9739167541265486e-5, 3.719404339790344e-7, 0.0003629922866821289, 0.000118255615234375, 1.564621925354004e-6
0.0015729596614837645, 3.082194924354553e-5, 2.246387302875519e-7, 0.007015109062194824, 0.00013130903244018555, 9.052455425262451e-7
0.00033242475986480714, 6.292235106229782e-6, 7.632821798324585e-7, 0.0015257596969604492, 3.2454729080200195e-5, 4.0978193283081055e-6
0.0006865244507789611, 6.994365528225899e-5, 5.790218710899353e-7, 0.0032525062561035156, 0.0003361739218235016, 2.816319465637207e-6
0.00011037272214889527, 1.7904631793498994e-5, 1.0257959365844727e-7, 0.0006002187728881836, 9.748339653015137e-5, 5.736947059631348e-7
