type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
6.468707323074341e-5, 8.249145001173019e-6, 4.3600797653198245e-8, 0.0002709627151489258, 3.5412609577178955e-5, 1.9371509552001953e-7
9.38020944595337e-5, 9.760789573192596e-6, 5.9232115745544435e-8, 0.0004392862319946289, 3.60831618309021e-5, 2.7567148208618164e-7
0.0016181806921958923, 3.9379499852657316e-5, 5.310587584972382e-7, 0.005847275257110596, 0.00013887882232666016, 1.9669532775878906e-6
0.001064028024673462, 0.000402829397469759, 4.828616976737976e-6, 0.0053640007972717285, 0.0019820071756839752, 2.3752450942993164e-5
0.000224909245967865, 8.776877075433731e-6, 1.1617317795753479e-7, 0.0009182095527648926, 3.3657997846603394e-5, 4.3213367462158203e-7
8.824348449707031e-5, 6.3236840069293975e-6, 6.305798888206482e-8, 0.0003256797790527344, 2.508983016014099e-5, 2.3096799850463867e-7
0.00010359996557235717, 9.174015372991561e-6, 9.121000766754151e-8, 0.0004960298538208008, 3.696605563163757e-5, 3.5762786865234375e-7
0.00015552663803100586, 1.0769974440336228e-5, 9.300187230110168e-8, 0.0006248950958251953, 4.719942808151245e-5, 3.8743019104003906e-7
0.0005814168453216553, 3.933499753475189e-5, 1.5753135085105896e-7, 0.0025781989097595215, 0.0002242252230644226, 6.668269634246826e-7
6.537872552871704e-5, 2.3066524416208266e-5, 1.0899081826210023e-7, 0.000279843807220459, 9.424611926078796e-5, 4.172325134277344e-7
0.00015915912389755248, 8.998110890388488e-6, 1.5561282634735107e-7, 0.0006922483444213867, 4.042312502861023e-5, 6.51925802230835e-7
