type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.00010086178779602051, 7.803350687026977e-6, 1.3197958469390868e-7, 0.00038123130798339844, 3.078579902648926e-5, 5.21540641784668e-7
0.00011389702558517456, 6.201550364494323e-6, 6.712600588798522e-8, 0.0005429983139038086, 3.0525028705596924e-5, 2.7939677238464355e-7
0.002292237401008606, 7.199705764651298e-5, 3.567487001419067e-7, 0.011175096035003662, 0.0003344602882862091, 1.7173588275909424e-6
6.622368097305298e-5, 9.908534586429596e-6, 7.582083344459534e-8, 0.00034046173095703125, 4.217773675918579e-5, 3.2782554626464844e-7
0.0001485365629196167, 9.819142520427704e-6, 2.684071660041809e-7, 0.0006426572799682617, 3.809109330177307e-5, 1.1995434761047363e-6
0.00016015642881393432, 2.307214215397835e-5, 9.461492300033569e-8, 0.0006529092788696289, 0.0001050904393196106, 3.91155481338501e-7
0.0001590057611465454, 1.3231530785560608e-5, 5.43445348739624e-8, 0.0007307529449462891, 5.562230944633484e-5, 2.0489096641540527e-7
0.0003938925266265869, 5.2326500415802004e-5, 1.566968858242035e-7, 0.0014691352844238281, 0.00022770464420318604, 7.078051567077637e-7
0.00016121333837509154, 9.829599410295486e-6, 5.918741226196289e-8, 0.0006375908851623535, 4.128366708755493e-5, 2.4586915969848633e-7
0.0003539226055145264, 1.6042761504650116e-5, 2.0964816212654114e-7, 0.0016363859176635742, 7.772818207740784e-5, 1.0132789611816406e-6
0.0001448032855987549, 9.621240198612212e-6, 3.4119933843612673e-8, 0.0007995367050170898, 4.322081804275513e-5, 1.341104507446289e-7
