type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.00011644995212554931, 5.985300987958908e-5, 4.131495952606201e-7, 0.0005490779876708984, 0.0002584680914878845, 1.8253922462463379e-6
0.00024581485986709594, 8.75396654009819e-6, 6.684660911560058e-8, 0.0009773969650268555, 4.279613494873047e-5, 2.60770320892334e-7
0.00017507755756378173, 2.051922306418419e-5, 1.7070025205612184e-7, 0.0007432699203491211, 0.00010988116264343262, 7.7858567237854e-7
7.92660117149353e-5, 7.824297994375229e-6, 6.731599569320679e-8, 0.00046896934509277344, 2.993643283843994e-5, 3.2782554626464844e-7
0.0003960803151130676, 8.229464292526245e-6, 8.270889520645142e-8, 0.0019999146461486816, 3.596395254135132e-5, 3.650784492492676e-7
0.0003137704133987427, 2.176132798194885e-5, 3.738105297088623e-7, 0.0014119148254394531, 9.667500853538513e-5, 1.6093254089355469e-6
0.00011722600460052491, 5.682233721017838e-6, 4.69498336315155e-8, 0.000455319881439209, 2.368539571762085e-5, 2.0116567611694336e-7
0.00013202029466629028, 1.6907505691051482e-5, 8.689239621162414e-8, 0.0005438327789306641, 7.089972496032715e-5, 3.7997961044311523e-7
6.825661659240722e-5, 1.0371044278144837e-5, 8.691847324371338e-8, 0.0003566741943359375, 4.515796899795532e-5, 3.725290298461914e-7
0.0005357519388198852, 8.250749483704568e-5, 5.327053368091584e-7, 0.0022527575492858887, 0.00034881383180618286, 2.2724270820617676e-6
5.24601936340332e-5, 1.306150108575821e-5, 9.449198842048644e-8, 0.00028336048126220703, 5.6296586990356445e-5, 4.3958425521850586e-7
