type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
7.993519306182861e-5, 4.1246034204959867e-5, 4.432350397109985e-8, 0.00036710500717163086, 0.00016197189688682556, 1.862645149230957e-7
0.00043291771411895755, 0.00013551752269268035, 7.725246250629425e-7, 0.0019482970237731934, 0.0006203949451446533, 3.602355718612671e-6
0.00010381430387496948, 1.602691039443016e-5, 4.930421710014343e-8, 0.0004367828369140625, 6.800517439842224e-5, 2.086162567138672e-7
0.00036439889669418336, 6.0320869088172913e-5, 3.769360482692719e-7, 0.0013244152069091797, 0.0002230331301689148, 1.4826655387878418e-6
6.877505779266358e-5, 9.473148733377457e-6, 1.1251494288444519e-7, 0.0002703666687011719, 5.146116018295288e-5, 5.252659320831299e-7
7.809382677078246e-5, 1.2066908180713654e-5, 6.594881415367126e-8, 0.0004042983055114746, 5.424767732620239e-5, 2.868473529815674e-7
0.00011579859256744385, 7.5923465192317965e-6, 1.0877847671508789e-7, 0.0005130767822265625, 3.56920063495636e-5, 4.470348358154297e-7
4.4117927551269534e-5, 7.979780435562134e-6, 2.4686381220817564e-7, 0.00021886825561523438, 3.33935022354126e-5, 1.1101365089416504e-6
5.48018217086792e-5, 1.1287350207567216e-5, 1.2267008423805238e-7, 0.00020599365234375, 5.4642558097839355e-5, 5.550682544708252e-7
0.0009433184266090393, 0.00010433566942811012, 9.867548942565918e-8, 0.004280686378479004, 0.000463731586933136, 3.948807716369629e-7
0.0001263871192932129, 2.1444227546453475e-5, 6.21788203716278e-8, 0.0006116628646850586, 8.03135335445404e-5, 2.421438694000244e-7
