type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
6.885445117950439e-5, 9.792994707822799e-6, 1.3538450002670288e-7, 0.00030940771102905273, 3.7923455238342285e-5, 5.438923835754395e-7
7.897984981536865e-5, 1.11662857234478e-5, 1.7131119966506957e-7, 0.00033736228942871094, 4.601478576660156e-5, 7.189810276031494e-7
0.0002518615126609802, 4.1319362819194795e-5, 6.039813160896302e-8, 0.0009206533432006836, 0.00015983730554580688, 2.384185791015625e-7
6.839936971664428e-5, 1.0024901479482652e-5, 1.0459497570991517e-7, 0.00029206275939941406, 5.148351192474365e-5, 5.364418029785156e-7
0.0004499567747116089, 2.9201008379459382e-5, 8.700042963027954e-8, 0.0020387768745422363, 0.0001364201307296753, 3.390014171600342e-7
0.0001099279522895813, 4.673406854271889e-5, 3.7497654557228087e-7, 0.0005136728286743164, 0.00022520869970321655, 1.8775463104248047e-6
0.00012075680494308471, 2.226955071091652e-5, 2.307780086994171e-7, 0.0005381107330322266, 0.0001025274395942688, 1.0654330253601074e-6
0.00012495779991149902, 2.242356538772583e-5, 9.425729513168335e-8, 0.0005437135696411133, 9.608641266822815e-5, 3.725290298461914e-7
0.00028656750917434694, 2.528199926018715e-5, 9.537488222122192e-8, 0.0012763738632202148, 0.00010871514678001404, 3.7997961044311523e-7
0.0006288653016090393, 8.058711141347884e-5, 2.450719475746155e-7, 0.0028252601623535156, 0.0003639981150627136, 1.125037670135498e-6
0.001892023742198944, 0.00026032157614827155, 1.5099085867404937e-6, 0.008302807807922363, 0.0011243745684623718, 6.549060344696045e-6
