type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.0012490105032920838, 4.030585661530495e-5, 5.564577877521515e-7, 0.006028413772583008, 0.00018490105867385864, 2.5779008865356445e-6
0.00023291271924972534, 1.2621156871318817e-5, 1.848191022872925e-7, 0.001104891300201416, 6.07222318649292e-5, 8.568167686462402e-7
6.457746028900147e-5, 1.2531004846096039e-5, 1.1053681373596192e-7, 0.0002224445343017578, 6.413087248802185e-5, 4.0978193283081055e-7
0.000284564733505249, 5.01791387796402e-6, 2.060309052467346e-7, 0.0012717247009277344, 2.3495405912399292e-5, 7.897615432739258e-7
0.00010064262151718139, 5.442433059215546e-6, 4.30084764957428e-8, 0.00040596723556518555, 2.598017454147339e-5, 1.825392246246338e-7
0.00027988582849502563, 3.265960142016411e-5, 5.522854626178741e-7, 0.0010668039321899414, 0.0001232549548149109, 2.0265579223632812e-6
0.00018287509679794313, 1.777881756424904e-5, 3.120303153991699e-8, 0.0007430315017700195, 7.642805576324463e-5, 1.4528632164001465e-7
0.00022498446702957152, 3.1257092952728274e-5, 1.521967351436615e-7, 0.0009613037109375, 0.0001255124807357788, 5.885958671569824e-7
0.00012748658657073974, 3.116151690483093e-5, 2.0759180188179017e-7, 0.0005353689193725586, 0.0001424066722393036, 9.08970832824707e-7
0.0007372844219207764, 0.00012350941449403762, 4.088245332241058e-7, 0.0032118558883666992, 0.0005350187420845032, 1.8775463104248047e-6
0.00021334493160247802, 1.0388631373643876e-5, 9.320676326751709e-8, 0.0008053183555603027, 4.507601261138916e-5, 3.501772880554199e-7
