type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.0001589968204498291, 6.324935704469681e-6, 4.2583793401718137e-8, 0.0006498098373413086, 2.7194619178771973e-5, 2.0116567611694336e-7
0.00010700809955596924, 8.980434387922287e-6, 9.800493717193603e-8, 0.00042128562927246094, 3.806501626968384e-5, 4.6938657760620117e-7
6.522274017333985e-5, 6.226889789104462e-6, 1.0954588651657104e-7, 0.0002599954605102539, 3.5453587770462036e-5, 4.805624485015869e-7
0.0004901005625724792, 4.450220614671707e-5, 6.138533353805543e-8, 0.0019057393074035645, 0.0001876428723335266, 2.5331974029541016e-7
6.341356039047241e-5, 8.919335901737213e-6, 1.5887245535850524e-7, 0.0002701282501220703, 4.4830143451690674e-5, 6.780028343200684e-7
0.0008752196431159973, 6.936650350689888e-5, 6.121173501014709e-7, 0.0034836530685424805, 0.0003133155405521393, 2.562999725341797e-6
0.0008350450396537781, 0.00010903020948171616, 6.776675581932068e-7, 0.003209710121154785, 0.0004071369767189026, 2.51084566116333e-6
0.00027270936965942383, 7.326655834913254e-5, 1.1851415038108826e-6, 0.0010443329811096191, 0.00030002370476722717, 4.913657903671265e-6
0.00020256710052490235, 2.364397794008255e-5, 9.026378393173218e-8, 0.0007549524307250977, 0.00011249631643295288, 4.023313522338867e-7
0.0011556459069252015, 5.868196487426758e-6, 1.243501901626587e-7, 0.005589842796325684, 2.8528273105621338e-5, 5.513429641723633e-7
0.0001407238245010376, 2.3592356592416762e-5, 6.252527236938476e-8, 0.0005669593811035156, 8.526444435119629e-5, 2.868473529815674e-7
