type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.0001849895715713501, 2.0761355757713317e-5, 1.0892003774642944e-7, 0.0007811188697814941, 9.462609887123108e-5, 5.21540641784668e-7
7.415556907653809e-5, 1.422874629497528e-5, 1.5783309936523438e-7, 0.00037038326263427734, 6.035715341567993e-5, 7.301568984985352e-7
6.291788816452026e-5, 2.1082654595375062e-5, 2.0829960703849792e-7, 0.00025773048400878906, 9.145587682723999e-5, 8.121132850646973e-7
0.00011715751886367798, 5.4997391998767854e-6, 8.580833673477172e-8, 0.00043523311614990234, 2.6151537895202637e-5, 4.6193599700927734e-7
0.00020550304651260375, 1.5802279114723205e-5, 9.21972095966339e-8, 0.0007883310317993164, 6.414949893951416e-5, 3.501772880554199e-7
0.00012802773714065552, 1.0531160980463028e-5, 1.0515749454498292e-7, 0.0005594491958618164, 5.3592026233673096e-5, 4.6193599700927734e-7
0.00010858792066574097, 1.2231867760419846e-5, 1.0617077350616455e-7, 0.0004825592041015625, 4.93563711643219e-5, 4.470348358154297e-7
0.0001416601538658142, 6.226081401109695e-6, 7.304921746253968e-8, 0.0006911754608154297, 2.9802322387695312e-5, 2.868473529815674e-7
0.0001055193543434143, 8.978601545095444e-6, 5.3338706493377684e-8, 0.00042891502380371094, 4.817172884941101e-5, 2.3096799850463867e-7
0.00013389718532562256, 9.182963520288467e-6, 8.936226367950439e-8, 0.0006131529808044434, 3.8392841815948486e-5, 3.948807716369629e-7
0.00020067942142486573, 5.721960216760636e-6, 1.86968594789505e-7, 0.0009017586708068848, 2.397969365119934e-5, 9.238719940185547e-7
