type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
4.9982011318206785e-5, 1.673479750752449e-5, 8.821487426757812e-8, 0.00022172927856445312, 8.638948202133179e-5, 3.688037395477295e-7
0.0002917243242263794, 1.095549389719963e-5, 1.0228902101516723e-7, 0.0012249946594238281, 4.488229751586914e-5, 4.731118679046631e-7
7.934558391571045e-5, 8.072342723608016e-6, 4.279613494873047e-8, 0.0003273487091064453, 3.485381603240967e-5, 1.9744038581848145e-7
0.0010630109906196595, 8.7431401014328e-5, 1.1688470840454102e-7, 0.004595816135406494, 0.0003783106803894043, 5.066394805908203e-7
9.374678134918213e-5, 7.505830377340316e-6, 4.5430660247802734e-7, 0.00035685300827026367, 3.016740083694458e-5, 1.8924474716186523e-6
0.0001179923415184021, 7.174711674451828e-6, 5.7384371757507324e-8, 0.00043785572052001953, 2.960488200187683e-5, 2.2351741790771484e-7
0.000330319344997406, 1.4379683881998061e-5, 3.847964107990265e-7, 0.001337587833404541, 5.397573113441467e-5, 1.519918441772461e-6
0.00016503065824508668, 1.1860810220241547e-5, 5.2616000175476076e-8, 0.0006058216094970703, 5.67510724067688e-5, 1.8998980522155762e-7
5.381733179092407e-5, 1.5985004603862762e-5, 4.358589649200439e-8, 0.0002524852752685547, 6.164610385894775e-5, 1.7136335372924805e-7
0.00043153667449951174, 1.0886132717132569e-5, 2.0739063620567322e-7, 0.001974940299987793, 5.154311656951904e-5, 9.98377799987793e-7
0.0001895599365234375, 1.2576360255479812e-5, 8.108466863632201e-8, 0.0008745193481445312, 4.801899194717407e-5, 4.0978193283081055e-7
