type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.00013933730125427246, 3.9362207055091856e-5, 1.8297135829925537e-7, 0.0005794167518615723, 0.0001615285873413086, 7.897615432739258e-7
7.624900341033936e-5, 5.334712564945221e-6, 6.740167737007141e-8, 0.0003076791763305664, 2.3089349269866943e-5, 2.980232238769531e-7
9.599310159683228e-5, 3.1575992703437805e-5, 1.3766437768936157e-7, 0.00041031837463378906, 0.0001385621726512909, 5.587935447692871e-7
0.001399025559425354, 0.0001065531075000763, 1.2353435158729554e-7, 0.004978597164154053, 0.00036854296922683716, 5.103647708892822e-7
0.0001424008011817932, 2.9932934790849685e-5, 7.35558569431305e-8, 0.0007797479629516602, 0.0001467093825340271, 3.5762786865234375e-7
5.377739667892456e-5, 6.923206150531769e-6, 7.682666182518006e-8, 0.0002557039260864258, 3.2588839530944824e-5, 3.762543201446533e-7
8.823925256729127e-5, 5.91915100812912e-6, 7.8495591878891e-8, 0.0004317164421081543, 2.473592758178711e-5, 3.3527612686157227e-7
0.00015629404783248902, 6.370019167661667e-6, 1.5858560800552368e-7, 0.0006202459335327148, 2.9120594263076782e-5, 6.146728992462158e-7
8.961939811706543e-5, 3.1573228538036346e-5, 1.3104453682899475e-7, 0.00039005279541015625, 0.00012274086475372314, 5.289912223815918e-7
6.880134344100953e-5, 3.0999679118394853e-5, 1.8362700939178467e-7, 0.00024700164794921875, 0.00011356547474861145, 7.972121238708496e-7
0.00015499091148376464, 8.332666009664535e-6, 2.1723657846450806e-7, 0.0006782412528991699, 3.525242209434509e-5, 8.419156074523926e-7
