type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
7.557946443557739e-5, 4.730753600597382e-6, 9.187310934066772e-8, 0.0002881288528442383, 2.615898847579956e-5, 4.246830940246582e-7
0.00011767679452896118, 1.6693662852048875e-5, 7.554143667221069e-8, 0.00044608116149902344, 6.561353802680969e-5, 2.868473529815674e-7
0.00016189146041870118, 4.965066909790039e-6, 5.2873045206069945e-8, 0.0006195306777954102, 2.1204352378845215e-5, 2.3096799850463867e-7
0.0001056320071220398, 2.7298647910356522e-5, 1.326538622379303e-7, 0.00046074390411376953, 0.0001101270318031311, 5.960464477539062e-7
0.00017814838886260985, 1.820956915616989e-5, 6.912648677825928e-8, 0.0007625818252563477, 7.507950067520142e-5, 2.8312206268310547e-7
0.0003076393008232117, 0.0001059362068772316, 6.157457828521729e-7, 0.001342475414276123, 0.00045619532465934753, 2.6673078536987305e-6
8.688098192214966e-5, 7.917925715446473e-6, 9.147077798843383e-8, 0.00035309791564941406, 3.427267074584961e-5, 3.948807716369629e-7
5.524355173110962e-5, 9.015627205371857e-6, 5.9328973293304444e-8, 0.000213623046875, 3.9793550968170166e-5, 2.3469328880310059e-7
0.0002199522852897644, 4.0084213018417356e-5, 6.449818611145019e-7, 0.0008565187454223633, 0.00015168637037277222, 2.555549144744873e-6
0.00012323254346847533, 2.1044764667749405e-5, 8.708983659744263e-8, 0.00046628713607788086, 7.484108209609985e-5, 3.501772880554199e-7
0.0008027535676956176, 2.452424168586731e-5, 1.8106773495674132e-7, 0.003322303295135498, 0.00010132044553756714, 8.419156074523926e-7
