type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.00022595983743667602, 1.648843288421631e-5, 1.2961402535438537e-7, 0.0009393692016601562, 6.321445107460022e-5, 5.029141902923584e-7
0.0003289750814437866, 2.1029774099588393e-5, 2.5114789605140687e-7, 0.001448512077331543, 7.779896259307861e-5, 1.1324882507324219e-6
0.0002546939253807068, 2.5030206888914108e-5, 1.3381987810134887e-7, 0.001037001609802246, 0.00010392069816589355, 5.289912223815918e-7
0.0027672128081321717, 0.00019979934021830558, 3.5243555903434754e-6, 0.012191057205200195, 0.0008906051516532898, 1.5467405319213867e-5
0.00012377458810806274, 1.8134854733943938e-5, 8.144229650497436e-8, 0.0005065202713012695, 7.69980251789093e-5, 3.241002559661865e-7
4.6774566173553464e-5, 2.195490151643753e-5, 2.7417764067649843e-7, 0.00018310546875, 8.369982242584229e-5, 1.169741153717041e-6
0.00015318143367767334, 5.635857582092285e-6, 6.88694417476654e-8, 0.0006868839263916016, 2.5153160095214844e-5, 2.60770320892334e-7
0.0005982839465141297, 7.023163139820099e-6, 4.209652543067932e-7, 0.002537369728088379, 3.073364496231079e-5, 1.7955899238586426e-6
0.0002488052248954773, 1.4922671020030975e-5, 8.388608694076538e-8, 0.001070857048034668, 6.828457117080688e-5, 4.023313522338867e-7
0.00010051500797271729, 4.1694696992635724e-5, 4.6674534678459166e-7, 0.0004366636276245117, 0.0002260953187942505, 2.473592758178711e-6
0.00027191364765167235, 3.757867589592934e-5, 1.0600686073303222e-7, 0.0011157989501953125, 0.00015239045023918152, 4.023313522338867e-7
