type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.0001912218928337097, 3.8347221910953525e-5, 6.893649697303772e-8, 0.0008007287979125977, 0.00015200674533843994, 2.7939677238464355e-7
7.629692554473877e-5, 8.675441145896911e-6, 4.294514656066895e-8, 0.0003349781036376953, 3.4496188163757324e-5, 1.4901161193847656e-7
9.312254190444946e-5, 1.2785684317350387e-5, 1.3964995741844178e-7, 0.0003654956817626953, 4.7653913497924805e-5, 5.662441253662109e-7
0.00015268754959106445, 1.8067248165607454e-5, 6.821006536483764e-8, 0.0008031129837036133, 7.792562246322632e-5, 2.7567148208618164e-7
0.00013709741830825805, 1.9143588840961457e-5, 4.383549094200134e-8, 0.0005776286125183105, 7.680058479309082e-5, 1.825392246246338e-7
7.159215211868286e-5, 9.05374065041542e-6, 3.253668546676636e-8, 0.00026744604110717773, 3.56622040271759e-5, 1.2665987014770508e-7
5.3839921951293945e-5, 1.858801767230034e-5, 1.449994742870331e-7, 0.00020360946655273438, 7.120519876480103e-5, 4.917383193969727e-7
0.00018683481216430665, 2.7788687497377396e-5, 4.694610834121704e-7, 0.0007646679878234863, 0.00011142343282699585, 1.7210841178894043e-6
0.00013971590995788573, 5.338042974472046e-6, 7.475167512893676e-8, 0.000588536262512207, 2.269446849822998e-5, 3.650784492492676e-7
0.00010643786191940308, 1.4102507382631301e-5, 2.2801011800765992e-7, 0.00045543909072875977, 5.662068724632263e-5, 9.909272193908691e-7
0.00019778096675872802, 1.4992523938417435e-5, 4.642456769943237e-8, 0.0007880926132202148, 5.939602851867676e-5, 2.0116567611694336e-7
