type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.00014544689655303955, 6.125807762145996e-6, 6.039813160896302e-8, 0.0005428791046142578, 2.316385507583618e-5, 2.1606683731079102e-7
0.00012352430820465087, 2.8998393565416336e-5, 3.4868717193603514e-8, 0.0005692243576049805, 0.00014156103134155273, 1.564621925354004e-7
0.0001772962212562561, 5.982264876365662e-6, 6.078183650970459e-8, 0.0008035898208618164, 2.8267502784729004e-5, 2.7939677238464355e-7
5.958741903305054e-5, 2.0126648247241974e-5, 1.2604519724845887e-7, 0.00021636486053466797, 0.00010609626770019531, 6.034970283508301e-7
7.869476079940796e-5, 2.000859007239342e-5, 5.803629755973816e-8, 0.0002987980842590332, 8.90195369720459e-5, 2.421438694000244e-7
0.00043835479021072385, 2.3290351033210755e-5, 7.3261559009552e-8, 0.0017474889755249023, 8.71419906616211e-5, 3.2782554626464844e-7
0.0005931669473648072, 7.404670491814613e-5, 1.7399601638317108e-6, 0.002397894859313965, 0.00031361356377601624, 7.010996341705322e-6
0.00042182958126068116, 3.272056207060814e-5, 2.735331654548645e-7, 0.0016415119171142578, 0.00012940168380737305, 1.039355993270874e-6
9.46180820465088e-5, 1.0978341102600098e-5, 1.9665807485580444e-8, 0.0003827214241027832, 4.904717206954956e-5, 7.82310962677002e-8
0.0003286876082420349, 4.543812200427055e-5, 3.1338632106781004e-7, 0.0012617111206054688, 0.000176161527633667, 1.1175870895385742e-6
0.00011018645763397217, 6.201811134815216e-6, 7.348880171775818e-8, 0.0005288124084472656, 2.880766987800598e-5, 3.3527612686157227e-7
