type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.00010333222150802612, 6.486885249614715e-6, 3.600865602493286e-8, 0.00047129392623901367, 2.6784837245941162e-5, 1.4156103134155273e-7
7.884830236434937e-5, 6.587151437997818e-6, 6.651505827903748e-8, 0.00035244226455688477, 2.6322901248931885e-5, 2.8312206268310547e-7
8.121126890182495e-5, 6.32263720035553e-6, 6.768107414245605e-8, 0.0002846717834472656, 3.2767653465270996e-5, 2.60770320892334e-7
0.000939776360988617, 0.00010117444396018982, 4.321262240409851e-7, 0.005208373069763184, 0.0005562640726566315, 2.466142177581787e-6
0.001661870002746582, 0.0002679780572652817, 5.273036658763885e-7, 0.008205175399780273, 0.0013064704835414886, 2.5816261768341064e-6
0.00011663556098937988, 8.501015603542328e-6, 8.636340498924255e-8, 0.0005151033401489258, 3.17990779876709e-5, 3.650784492492676e-7
0.00023024910688400268, 5.193304270505905e-6, 5.93625009059906e-8, 0.000950157642364502, 2.1345913410186768e-5, 2.644956111907959e-7
0.00013105636835098266, 1.4406703412532806e-5, 1.1667981743812562e-7, 0.0006336569786071777, 8.148699998855591e-5, 5.476176738739014e-7
4.32584285736084e-5, 7.660981267690658e-6, 7.337704300880432e-8, 0.00017774105072021484, 3.310292959213257e-5, 3.129243850708008e-7
0.00030447012186050415, 8.240136131644249e-5, 2.2548437118530273e-7, 0.0015046000480651855, 0.00041059404611587524, 9.5367431640625e-7
6.238579750061036e-5, 1.0074447840452194e-5, 3.7886202335357666e-8, 0.00023221969604492188, 4.511699080467224e-5, 2.123415470123291e-7
