type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
6.115657091140747e-5, 8.280757814645768e-6, 6.495416164398193e-8, 0.00028955936431884766, 3.0934810638427734e-5, 2.868473529815674e-7
0.00012746655941009522, 1.2711759656667709e-5, 1.0212510824203492e-7, 0.0005033016204833984, 5.3472816944122314e-5, 3.7997961044311523e-7
8.848041296005249e-5, 9.011004120111466e-6, 5.46872615814209e-8, 0.0003402829170227051, 3.54573130607605e-5, 2.5331974029541016e-7
0.00010844242572784424, 7.407926023006439e-6, 3.957003355026245e-8, 0.0004457235336303711, 2.8677284717559814e-5, 1.6391277313232422e-7
0.0001433761715888977, 7.728512585163116e-5, 2.1126866340637208e-7, 0.0006346702575683594, 0.00034414976835250854, 9.499490261077881e-7
0.0010911858677864076, 2.8755806386470796e-5, 1.3159960508346558e-7, 0.004167795181274414, 0.00011613592505455017, 5.21540641784668e-7
7.891982793807984e-5, 5.0102770328521726e-6, 5.7037919759750366e-8, 0.0003439784049987793, 1.940131187438965e-5, 2.384185791015625e-7
0.0001159711480140686, 2.114054560661316e-5, 1.314133405685425e-7, 0.0005012750625610352, 9.151175618171692e-5, 6.332993507385254e-7
2.7524054050445556e-5, 9.382650256156921e-6, 8.989498019218445e-8, 0.00011301040649414062, 4.283711314201355e-5, 4.76837158203125e-7
0.00012685203552246095, 0.0001075889952480793, 5.747228860855103e-7, 0.0004991292953491211, 0.0004219040274620056, 2.2649765014648438e-6
0.0004276130199432373, 8.227451145648957e-5, 3.025233745574951e-7, 0.0017527341842651367, 0.0003774985671043396, 1.296401023864746e-6
