type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.00025212377309799197, 6.263260915875434e-5, 6.290152668952942e-8, 0.0011063814163208008, 0.00025530532002449036, 2.60770320892334e-7
0.00015177375078201293, 0.00015550702437758446, 8.218735456466675e-8, 0.0006078481674194336, 0.00064859539270401, 3.2782554626464844e-7
0.00022873556613922118, 1.6108203679323196e-5, 5.2601099014282224e-8, 0.0010417699813842773, 6.846711039543152e-5, 2.1606683731079102e-7
0.000133333683013916, 1.3528596609830856e-5, 1.536235213279724e-7, 0.0005053281784057617, 5.650520324707031e-5, 7.897615432739258e-7
0.0001841202974319458, 1.457090675830841e-5, 1.0799989104270935e-7, 0.0008714199066162109, 6.733089685440063e-5, 4.5821070671081543e-7
7.523065805435181e-5, 1.5169601887464524e-5, 1.4645233750343324e-7, 0.00030434131622314453, 6.882846355438232e-5, 6.183981895446777e-7
0.00026051735877990725, 8.109968155622483e-6, 1.7493590712547303e-7, 0.0012210607528686523, 3.950297832489014e-5, 8.195638656616211e-7
9.473496675491332e-5, 2.43154838681221e-5, 1.3497844338417052e-7, 0.0003679990768432617, 0.00010018050670623779, 6.034970283508301e-7
0.0019137581586837768, 4.7550547868013384e-5, 3.135018050670624e-7, 0.007868289947509766, 0.0001993626356124878, 1.341104507446289e-6
0.00026747703552246096, 2.8643984347581862e-5, 1.4881789684295654e-7, 0.0010755062103271484, 0.00010873377323150635, 5.513429641723633e-7
0.00015703177452087403, 1.2056108564138412e-5, 6.396695971488952e-8, 0.000590980052947998, 5.027279257774353e-5, 2.7567148208618164e-7
