type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.0004859445095062256, 4.4209323823452e-5, 2.83852219581604e-7, 0.0019642114639282227, 0.00017572194337844849, 1.0952353477478027e-6
0.000541736125946045, 9.18797217309475e-5, 4.1400641202926636e-7, 0.0021889209747314453, 0.0003625527024269104, 1.780688762664795e-6
0.00016203767061233522, 5.404923111200333e-6, 1.4398247003555297e-7, 0.0007966160774230957, 2.16066837310791e-5, 7.003545761108398e-7
5.30540943145752e-5, 1.2481089681386948e-5, 1.24271959066391e-7, 0.0002758502960205078, 5.062669515609741e-5, 5.438923835754395e-7
0.00013102740049362183, 1.452331617474556e-5, 6.125867366790771e-8, 0.0005180835723876953, 5.708634853363037e-5, 2.5331974029541016e-7
0.00012648338079452516, 6.834939122200012e-6, 4.4621527194976806e-8, 0.0006223917007446289, 3.223121166229248e-5, 2.2351741790771484e-7
0.0002441438436508179, 3.857050091028214e-5, 2.156570553779602e-7, 0.0010356903076171875, 0.000154152512550354, 9.98377799987793e-7
0.0001070404052734375, 2.542630583047867e-5, 1.8079951405525208e-7, 0.0005027055740356445, 0.00013147294521331787, 9.611248970031738e-7
0.00016305875778198242, 2.852659672498703e-5, 9.877234697341919e-8, 0.0006924867630004883, 0.00011108815670013428, 4.246830940246582e-7
0.00011679697036743164, 1.2304164469242095e-5, 9.17576253414154e-8, 0.00043511390686035156, 5.199015140533447e-5, 3.986060619354248e-7
0.00017036849260330201, 1.5026766806840897e-5, 1.293756067752838e-7, 0.0008432865142822266, 6.94766640663147e-5, 5.438923835754395e-7
