type: T
mtx: 1000x1000
dev_fp32,  dev_posit,  dev_refin, max_fp32, max_posit, max_refin
0.0002764449119567871, 1.127929612994194e-5, 1.4843419194221496e-7, 0.0014330148696899414, 4.973262548446655e-5, 7.450580596923828e-7
0.003731833636760712, 1.4624390751123428e-5, 1.5531592071056366e-6, 0.015839576721191406, 6.010383367538452e-5, 6.686896085739136e-6
5.971312522888184e-5, 8.995700627565383e-6, 5.6732445955276486e-8, 0.0002154707908630371, 4.6484172344207764e-5, 2.5704503059387207e-7
0.0002029210329055786, 4.538348317146301e-5, 1.3821572065353392e-7, 0.0008633136749267578, 0.00022148340940475464, 6.370246410369873e-7
0.0005260290503501892, 0.00011358599737286567, 1.5986710786819459e-7, 0.00246429443359375, 0.0004998445510864258, 7.525086402893066e-7
7.000958919525147e-5, 7.046487182378769e-6, 4.930049180984497e-8, 0.00032150745391845703, 3.660470247268677e-5, 2.086162567138672e-7
5.0470650196075436e-5, 2.3056086152791977e-5, 5.6881457567214966e-8, 0.0002447962760925293, 9.641796350479126e-5, 2.421438694000244e-7
0.0009046872854232788, 6.27451129257679e-5, 4.482269287109375e-8, 0.003914237022399902, 0.00029346346855163574, 1.7136335372924805e-7
0.0026425827741622925, 0.0003959168903529644, 1.8967464566230774e-6, 0.012915194034576416, 0.0019277073442935944, 9.424984455108643e-6
0.00016466766595840454, 1.0978013277053833e-5, 7.014349102973938e-8, 0.0007302165031433105, 3.962591290473938e-5, 3.0547380447387695e-7
0.00018218731880187988, 1.8921729177236557e-5, 4.3574720621109006e-8, 0.0007915496826171875, 7.182732224464417e-5, 1.7881393432617188e-7
